obj_name,nb_kp,descriptors
okapi,161,"[[ 15. 117.  22. ...   4.   2.   3.]
 [  3.   7.   0. ...   1.   1.   6.]
 [  0.   0.   0. ...   1.  10.  72.]
 ...
 [  0.  25.  58. ...   2.   0.   0.]
 [  1.   0.   0. ...   5.   4.   3.]
 [ 51.  39.   9. ...   1.   0.   0.]]"
Motorbikes,140,"[[ 43.  82.  42. ...   0.   0.   0.]
 [  4. 129.  80. ...   0.   0.   0.]
 [ 49.  16.  15. ...   8.  11.   4.]
 ...
 [  5.   1.   4. ...   0.   0.   5.]
 [ 21.   2.   0. ...   0.   0.   1.]
 [  2.   0.   0. ...  13.   1.   0.]]"
laptop,51,"[[  0.   0.   2. ...   0.   0.  10.]
 [  0.   0. 159. ...   0.   0.   0.]
 [  1.   6.  11. ...   0.   0.   2.]
 ...
 [  1.   0.   6. ...   0.   0.   0.]
 [  1.   1.   1. ...   0.   0.   0.]
 [  0.   0.   6. ...   0.   0.   0.]]"
garfield,70,"[[ 16.  24.   3. ...   4.   0.   0.]
 [  0. 133. 116. ...   0.   0.   0.]
 [  1.   0.   0. ...   7.  61.  70.]
 ...
 [ 10.  63.  51. ...   0.   0.   5.]
 [  1.   0.   1. ...   0.   0.   2.]
 [ 43.  68.  51. ...   0.   0.   0.]]"
euphonium,232,"[[ 1.  1.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  3. 53. ...  0.  0.  6.]
 ...
 [ 5.  3.  7. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [40.  0.  0. ...  0.  0.  3.]]"
garfield,99,"[[ 1.  9.  8. ...  1.  0.  1.]
 [60.  1.  1. ...  7.  6.  0.]
 [ 1.  4. 21. ... 25.  2.  2.]
 ...
 [23. 20. 10. ...  0.  0.  0.]
 [19.  0.  0. ...  8.  7.  2.]
 [41.  2.  0. ...  0.  0.  0.]]"
brain,109,"[[ 3.  0.  0. ...  0.  1. 40.]
 [63.  1.  0. ...  4. 70. 66.]
 [ 1.  0.  7. ...  0.  0.  6.]
 ...
 [21.  0.  0. ...  1.  1.  2.]
 [ 1.  0.  0. ...  0.  0.  0.]
 [ 7.  0.  1. ...  2.  6. 37.]]"
cannon,134,"[[11. 12.  4. ...  8. 43. 55.]
 [ 7. 21. 56. ...  0.  0.  0.]
 [98. 98.  3. ...  0.  0.  1.]
 ...
 [ 0.  0.  0. ... 25. 21. 42.]
 [ 0.  1. 27. ...  0.  0.  0.]
 [ 8. 45. 14. ...  0.  0.  1.]]"
pizza,340,"[[  0.   1.   1. ...  69.   1.  16.]
 [106.  53.  10. ...   5.   6.   5.]
 [  1.   5.   4. ...   0.   0.   0.]
 ...
 [ 10.   0.   0. ...  33.   9.   1.]
 [  1.   0.  31. ...  55.  80.  32.]
 [ 19.  19.   4. ...   0.   1.   1.]]"
BACKGROUND_Google,70,"[[23. 66. 14. ... 12. 46. 11.]
 [ 8.  5.  0. ... 10.  0.  0.]
 [ 0. 17. 38. ... 66.  3.  0.]
 ...
 [ 0.  0.  0. ... 10. 44.  0.]
 [ 0.  0.  9. ...  0.  4. 19.]
 [ 0.  0.  7. ...  7. 60. 34.]]"
lobster,172,"[[ 15. 132.  31. ...   0.   0.   0.]
 [  0.   1. 115. ...   0.   0.   4.]
 [ 15.   7.   6. ...   0.  45. 131.]
 ...
 [ 20.   5.   6. ...   9.   0.   0.]
 [  8.   6.   5. ...   0.   0.   2.]
 [ 13.   1.   1. ...   0.   0.   0.]]"
airplanes,51,"[[11. 37. 69. ...  0.  0.  0.]
 [ 0. 12. 75. ...  0.  0. 91.]
 [ 0.  0. 19. ...  6.  7.  4.]
 ...
 [10.  3.  2. ...  4.  1.  0.]
 [ 9.  6.  5. ... 15.  4.  6.]
 [ 1.  5. 33. ... 33. 11.  0.]]"
ferry,203,"[[ 0.  2.  2. ... 32.  3.  6.]
 [ 6.  6. 20. ...  0.  2.  8.]
 [61. 51. 10. ...  4.  0.  1.]
 ...
 [26. 31.  7. ...  0.  1.  4.]
 [ 0.  0.  0. ...  5.  6. 13.]
 [82.  7.  4. ...  0.  0.  0.]]"
sunflower,173,"[[  0.   0.   0. ...   0.   0.   0.]
 [ 18.  84.  25. ...   0.   0.   0.]
 [  1.   0.   0. ... 124.  46.  38.]
 ...
 [  0.   2. 159. ...   0.   0.   0.]
 [  5.  10.  94. ...   1.   0.   0.]
 [  8.  56.  48. ...   0.   0.   0.]]"
schooner,197,"[[ 37.   0.   0. ...   0.   0.   0.]
 [  6.   8.   2. ...  19.  57.   9.]
 [  0.   0.  34. ...   3.  31.  47.]
 ...
 [ 64.  10.   0. ...  78.   4.   1.]
 [  2.   1.   0. ...  20. 136.   5.]
 [106.   0.   0. ...   0.   7.   6.]]"
Motorbikes,137,"[[ 60.  14.   0. ...   0.   0.   0.]
 [ 37.   3.   0. ...   0.   0.   0.]
 [112.  33.   0. ...   0.   0.   9.]
 ...
 [  0.   0.   0. ...   0.   0.   4.]
 [ 22. 138.  12. ...   0.   0.   1.]
 [ 11.   7.   4. ...   0.   0.  37.]]"
scorpion,146,"[[46.  2.  0. ... 50.  4.  7.]
 [74. 47. 14. ...  0.  0.  4.]
 [ 0.  0.  0. ... 32. 10. 15.]
 ...
 [59. 34.  1. ...  0.  0.  1.]
 [45. 76.  3. ...  0.  0.  0.]
 [48. 78.  1. ...  0.  0.  0.]]"
Faces,238,"[[  2.   0.   0. ...   0.   0.   1.]
 [ 41.  37.   3. ...   0.   0.  16.]
 [  1.   5.  27. ...  35. 147. 147.]
 ...
 [  0.   0.   0. ...   8.   5.   1.]
 [  0.   0.   1. ...  11.  19.  11.]
 [  4.   0.   0. ...   3.  56. 120.]]"
scorpion,73,"[[120.   0.   1. ...   0.   0.   2.]
 [  9.  33.  11. ...   1.   0.   2.]
 [ 23.   2.   1. ...   0.   1.  13.]
 ...
 [ 40.  42.  52. ...   0.   0.  35.]
 [ 15.  72.  44. ...   3.   1.  40.]
 [ 11.   1.   2. ...   0.   0.   0.]]"
BACKGROUND_Google,210,"[[ 4.  7.  1. ...  2.  0.  0.]
 [26. 11.  3. ...  5.  0.  0.]
 [41.  5.  0. ... 10.  3.  0.]
 ...
 [ 7.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  2.  1.  1.]
 [17. 13. 25. ...  1.  1.  0.]]"
crayfish,250,"[[24.  6.  0. ... 19.  4.  0.]
 [17.  1.  0. ...  5.  4.  2.]
 [50.  1.  0. ...  0.  0.  0.]
 ...
 [ 1.  0.  4. ...  0.  0.  0.]
 [30. 66. 27. ...  0.  0.  0.]
 [37. 64. 40. ...  0.  0.  0.]]"
Motorbikes,205,"[[  2.   0.   0. ...   0.   0.   0.]
 [114.  30.  15. ...  16.   1.   2.]
 [  2.   6.  41. ...   0.   0.   3.]
 ...
 [  0.   0.  14. ...  10.  31.  29.]
 [  0.   0.   0. ...  17.  46. 129.]
 [  0.   0.   0. ...   3.  13.   2.]]"
airplanes,174,"[[ 1.  1.  3. ...  0.  0.  0.]
 [ 0.  1.  8. ...  0.  0.  2.]
 [ 0.  0. 18. ...  0.  0.  0.]
 ...
 [13. 17. 27. ...  4.  2.  1.]
 [15. 10.  9. ... 28. 98. 38.]
 [93. 37. 16. ...  0.  0.  0.]]"
anchor,45,"[[18. 89. 25. ...  0.  0.  0.]
 [ 2.  0.  0. ... 72. 21.  6.]
 [ 1.  0.  0. ... 10.  0.  0.]
 ...
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 3.  1.  0. ...  3.  0.  0.]
 [82. 25.  0. ...  5.  0.  0.]]"
airplanes,144,"[[21.  2.  3. ...  0.  0.  0.]
 [72. 52.  3. ...  0.  0.  0.]
 [61. 31.  0. ...  0.  0.  0.]
 ...
 [ 0.  0.  1. ...  0.  0.  0.]
 [ 3.  2. 99. ...  0.  0.  0.]
 [ 1.  2. 28. ...  0.  0.  0.]]"
airplanes,116,"[[ 30.  66.   4. ...   0.   0.   0.]
 [  0.   7.  20. ...   0.   0.   1.]
 [  2.  14.   5. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   2.]
 [112.   5.   1. ...   0.   0.   0.]]"
helicopter,144,"[[ 44. 118.  37. ...   0.  12. 100.]
 [ 11.  37.  26. ...   0.   0.  76.]
 [  7.   3.   1. ...   3.   1.   0.]
 ...
 [ 28.   4.   5. ...   2.   0.   2.]
 [ 77.   5.   0. ...  22.   5.  11.]
 [114.  10.   0. ...   0.   0.   0.]]"
crocodile,283,"[[ 20.  26.  52. ...   0.   0.   0.]
 [ 39. 118.  19. ...   7.  14.  24.]
 [  3.   5.   0. ...   0.   2.  60.]
 ...
 [  5.  60.  28. ...  74.  31.  31.]
 [  1.   1.   2. ...   1. 130. 130.]
 [  7.   2.   1. ...   0.   0.   0.]]"
kangaroo,123,"[[ 0.  0.  0. ...  2.  2.  2.]
 [ 0.  0.  0. ...  0.  0.  7.]
 [99. 33.  0. ...  1.  0.  0.]
 ...
 [13.  4.  1. ...  0.  0.  3.]
 [17.  0.  0. ...  6.  5.  2.]
 [ 0.  0.  0. ...  0.  0. 40.]]"
crayfish,135,"[[  0.   2.  53. ...   2.   0.   1.]
 [ 20. 152.  97. ...   2.   1.   0.]
 [ 17.  19. 137. ...   0.   0.   2.]
 ...
 [  0.   0.   0. ...   2.   1.   5.]
 [  1.   0.   0. ...   0.   0.   1.]
 [ 90.  24.   0. ...   0.   0.   0.]]"
Faces,74,"[[ 1.  1.  0. ...  0.  0.  1.]
 [99. 26.  0. ...  0.  0.  0.]
 [40. 14.  1. ...  7.  0.  0.]
 ...
 [ 2.  1.  0. ...  1.  9. 29.]
 [ 0.  6.  8. ...  0.  0.  2.]
 [ 1. 44. 88. ...  4.  1.  1.]]"
dalmatian,295,"[[  0. 162.  72. ...   0.   0.   0.]
 [ 14.  28.  17. ...   0.   0.   0.]
 [  1.   4.   0. ...   0.   0.  12.]
 ...
 [133. 133.  27. ...   0.   0.   0.]
 [  1.   1.   0. ...   4.   3.   1.]
 [  0.   3.  29. ...   0.   0.   0.]]"
minaret,101,"[[ 12.   8.   0. ...  23. 155.   3.]
 [ 31.   0.   0. ...   0.   2.   5.]
 [  0.   1.   2. ...   0.   0.   2.]
 ...
 [  3.   0.   0. ...   3.   5.   8.]
 [  0.   1.   4. ...   0.   0.   1.]
 [ 77.  12.   0. ...   0.   0.   0.]]"
mandolin,57,"[[  7.  84.  43. ...   0.   0.   6.]
 [  3. 153. 121. ...   1.   3.   1.]
 [ 84.  48.   4. ...   0.   1.   0.]
 ...
 [ 35.  49.   3. ...  23.   2.   8.]
 [  6.  22. 110. ...   0.   3.   2.]
 [ 14.   4.   1. ...  29.   2.  28.]]"
Motorbikes,134,"[[ 93.  18.   0. ...   0.   0.   0.]
 [ 68.   2.   3. ...   0.   0.   2.]
 [  0.   7. 133. ...   0.   0.   1.]
 ...
 [ 44.  48.  34. ...   0.   0.   2.]
 [  8.  50.   1. ...   0.   0.   3.]
 [ 40.  44.   1. ...   0.   0.   0.]]"
ewer,51,"[[  0.   0.   0. ...   7.   1.   0.]
 [ 10.  20.   0. ...   0.   0.   0.]
 [ 12. 100.   4. ...   5.  11.   5.]
 ...
 [ 27.   0.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   2.  22.]
 [  0.   0.   0. ...   7.   3.  10.]]"
Leopards,191,"[[10.  0.  0. ... 23. 10.  2.]
 [21.  0.  0. ...  0.  0.  0.]
 [15.  0.  0. ...  0.  0.  0.]
 ...
 [ 9.  0.  0. ...  0.  0. 15.]
 [18.  1.  0. ...  0.  0.  0.]
 [42.  2.  0. ...  0.  0. 39.]]"
lamp,58,"[[ 77.   4.   0. ...   0.   7.  32.]
 [  1.   5.  11. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]
 ...
 [  0.  20. 128. ...   0.   0.   0.]
 [  0.   0. 123. ...   0.   0.   0.]
 [ 12.   5.  52. ...   0.   0.   1.]]"
lotus,177,"[[ 23.  23.  10. ...   0.   1.  27.]
 [ 21.  10.  18. ...   0.   0.   3.]
 [  0.   5.   1. ...   2.   6.   5.]
 ...
 [ 16.   1.  13. ...  55.   3.   0.]
 [112.   2.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   8.  10.]]"
Motorbikes,161,"[[14.  2.  3. ...  0.  0.  0.]
 [13.  8. 11. ...  0.  0.  2.]
 [ 0.  6. 81. ...  0.  0.  2.]
 ...
 [ 0.  0.  0. ...  0.  0.  0.]
 [96.  4.  0. ...  0.  0.  1.]
 [ 0. 26. 94. ...  0.  0.  6.]]"
soccer_ball,122,"[[11.  1. 13. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  2.  3. ... 74. 68. 26.]
 ...
 [39. 46. 44. ...  0.  7. 41.]
 [ 7.  1.  0. ...  1. 17. 17.]
 [43. 51. 34. ...  0. 27. 53.]]"
BACKGROUND_Google,103,"[[ 0.  0.  0. ...  0.  0.  5.]
 [ 0.  0.  0. ...  0.  0.  6.]
 [ 0.  1.  0. ... 57.  1.  1.]
 ...
 [ 0.  1. 44. ...  8. 11.  2.]
 [37. 83. 85. ...  0.  2.  6.]
 [ 0.  2. 11. ...  0.  1. 25.]]"
buddha,96,"[[  2.  16.  10. ...   0.   0.   1.]
 [  1. 123. 142. ...   0.   0.   5.]
 [ 84.  86.  11. ...   0.   0.  20.]
 ...
 [ 13. 114.  23. ...   0.   0.   0.]
 [  4.   1.   0. ...   0.   0.   1.]
 [ 43.  92.   0. ...   0.   0.  11.]]"
ant,203,"[[ 19.   1.   0. ...   0.   0.   0.]
 [ 74.   0.   0. ...   3.   2.   1.]
 [  3.   0.   0. ...   0.   0.  17.]
 ...
 [  7.   2.   7. ...  10. 125. 125.]
 [ 20.   7.   3. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]]"
Faces_easy,100,"[[  0.   0.   0. ... 143.  94.  44.]
 [  0.   1.   1. ...   0.   1.   2.]
 [ 12.   0.   1. ...  40.  15.  25.]
 ...
 [  1.   0.   1. ...   0.   0.   0.]
 [167.   7.   0. ...   0.   0.   0.]
 [145.   6.   1. ...   0.   0.   0.]]"
BACKGROUND_Google,116,"[[  1.   1.   0. ...   0.   0.   1.]
 [  4.   6.  17. ...   0.   0.   3.]
 [  8.  17.  54. ...   0.   0.   3.]
 ...
 [ 60.  57. 151. ...   0.   0.   0.]
 [  1.   3.  93. ...   9.   0.   3.]
 [ 15.  16.  13. ...   0.   4.   2.]]"
revolver,82,"[[40.  2.  0. ...  2.  5.  8.]
 [ 0.  0.  2. ...  0.  0.  3.]
 [42.  3.  0. ...  4.  7.  2.]
 ...
 [ 0.  0.  0. ...  2.  6.  2.]
 [ 1.  0.  2. ...  0.  0.  2.]
 [32. 15. 21. ...  1.  4.  5.]]"
Motorbikes,164,"[[ 99. 127.  32. ...   0.   0.   0.]
 [  8.   7.  67. ...   0.   0.   0.]
 [ 12. 135.  96. ...   0.   0.   0.]
 ...
 [ 37.   0.   0. ...   0.   0.   0.]
 [  2.   2.   0. ...   0.   0.   0.]
 [ 12.   5.   5. ...   0.   0.  10.]]"
minaret,58,"[[  1.  10.   1. ...   0.  18.  40.]
 [  2.   9.   1. ...   0.   0.   5.]
 [  1.   0.   0. ...   0.   1. 136.]
 ...
 [ 36.   0.   0. ...   0.   0.   0.]
 [  1.   0.   0. ...   0.   0.   2.]
 [  0.   0.   0. ...   0.   0.   4.]]"
Faces_easy,95,"[[  0.   0.   0. ...   0.   0.   1.]
 [  8.   3.   5. ...   0.   0.   1.]
 [  6.   0.   0. ...  37.  12.   8.]
 ...
 [ 70.   3.   1. ...   5.   6.   0.]
 [ 33.  13.   2. ...  92. 128.   3.]
 [  5.  86.  37. ...   8.  23.   1.]]"
Motorbikes,98,"[[ 22.  26.   0. ...   0.   0.   0.]
 [ 26.   0.   0. ...   0.   0.   0.]
 [ 30.   1.   8. ...   0.   0.   1.]
 ...
 [ 60.  59. 111. ...   0.   0.   1.]
 [  0.  11.  55. ...   0.   0.   2.]
 [  4.  91.  59. ...   0.   0. 127.]]"
chandelier,280,"[[94.  2.  1. ...  0.  0.  1.]
 [ 0. 11. 28. ...  0.  0.  1.]
 [ 6. 41. 50. ...  0.  0.  1.]
 ...
 [ 3.  1.  0. ...  0.  0.  0.]
 [25. 18. 11. ...  0.  0.  3.]
 [ 0.  0. 42. ...  0.  0.  1.]]"
dalmatian,115,"[[  0.   0.   0. ...   0.   9.  25.]
 [  0.   0.   0. ...   7.  24.  41.]
 [  3.  43. 104. ...   0.   0.   0.]
 ...
 [  0.   1.   3. ...   4.  18.   2.]
 [  0.   0.   0. ...   0.   0.   0.]
 [ 10.   0.   0. ...   0.   0.   0.]]"
crab,384,"[[  1.   3.  13. ...   0.   0.   0.]
 [  2.  47. 116. ...   0.   0.   0.]
 [  6.  15.  30. ...   0.   0.   0.]
 ...
 [  0.   2.   1. ...  49. 101.  32.]
 [  0.   0.   1. ...   3.  89.  75.]
 [  1.   0.   0. ...  10.  16.  15.]]"
Motorbikes,75,"[[ 51. 151.   8. ...   0.   0.   1.]
 [ 75.  72.   3. ...   1.   5.  13.]
 [  1.  84. 118. ...   0.   0.   4.]
 ...
 [114.   2.   0. ...  94.  83.   7.]
 [ 57.  12.  24. ...   0.   0.  63.]
 [  8. 148. 141. ...   0.   0.  16.]]"
butterfly,133,"[[  2.   6. 113. ...   0.   0.   1.]
 [  0.   0.   7. ...   0.   0.   5.]
 [  2.   0.   4. ...   0.   0.   0.]
 ...
 [  0.   1.   1. ...   0.   0.   5.]
 [ 30.   9.   0. ...   0.   0.   1.]
 [  2.   7.  46. ...   0.   0.   0.]]"
watch,194,"[[  2.   0.   3. ...   0.   0.  10.]
 [  0.   0.  29. ...   0.   0.   0.]
 [  2.  25.  47. ...   0.   0.   0.]
 ...
 [  1.   2. 126. ...   5.   3.  17.]
 [  0.   0.   0. ...  83.  10.  21.]
 [ 10.   0.   1. ...   0.   0.   2.]]"
strawberry,67,"[[ 30.   2.   1. ...  11.   3.  18.]
 [  2.   6.   4. ...   0.   0.   0.]
 [  6.   0.   0. ...   0.   0.   0.]
 ...
 [  1.   0.   0. ...   0.   0.   0.]
 [ 43.   0.   0. ...   0.   0. 106.]
 [ 36.   2.   0. ...   0.   0.  64.]]"
wrench,46,"[[ 0.  0.  0. ...  0.  3. 33.]
 [ 1.  2.  1. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  4.]
 ...
 [ 1. 26. 53. ... 21.  1.  0.]
 [ 2. 20. 79. ...  0.  0.  1.]
 [ 0.  0.  0. ...  4.  3.  5.]]"
scorpion,113,"[[ 0.  0.  0. ...  0.  0.  0.]
 [ 2. 20. 62. ...  4.  0.  0.]
 [ 7.  2.  1. ... 10. 24. 76.]
 ...
 [45. 34.  0. ...  0.  1.  6.]
 [ 6. 24. 10. ...  7.  6. 89.]
 [43. 77. 18. ...  0.  0.  0.]]"
grand_piano,91,"[[ 21.   6.   1. ...   0.   0.   0.]
 [  2.   4.  40. ...   0.   0.   7.]
 [ 70.  87.   0. ...   0.   0.   0.]
 ...
 [  1.   9. 143. ...   0.   0.   0.]
 [  0.   0.   5. ...   0.   0.   0.]
 [  1.   6.   0. ...   0.   2.   2.]]"
ewer,174,"[[150.  23.   0. ...   1.   2.  20.]
 [ 60.  64.  10. ...   1.   7.   8.]
 [ 17.  58. 125. ...   0.   0.  30.]
 ...
 [ 68.  75.   6. ...   0.   0.   2.]
 [ 22.  17.   6. ...   1.   0.   1.]
 [ 23.  76.  68. ...   0.   0.   0.]]"
Motorbikes,101,"[[79. 24.  0. ...  0.  0.  1.]
 [ 0. 31. 93. ...  0.  0.  3.]
 [ 0.  0.  0. ...  0.  0.  0.]
 ...
 [ 0. 27. 94. ...  0.  0.  3.]
 [ 1.  6. 24. ...  0.  0.  3.]
 [ 1.  1. 19. ...  0.  0.  1.]]"
Leopards,168,"[[11.  0.  0. ... 16. 69. 25.]
 [ 4.  0.  0. ...  2. 23.  7.]
 [ 0.  0.  0. ...  0.  0.  0.]
 ...
 [29.  0.  0. ...  0.  0.  2.]
 [16.  0.  0. ...  1.  1.  3.]
 [55.  5.  0. ... 22. 17. 25.]]"
wheelchair,233,"[[ 60.  37.  78. ...   0.   0.   0.]
 [ 16. 143.  83. ...   1.   0.   0.]
 [ 38. 143.  71. ...   0.   0.  14.]
 ...
 [ 45.  45.  77. ...  18.   0.   0.]
 [  0.   0.   0. ...   4.   2.   2.]
 [  0.   0.   0. ...   5.  34.  62.]]"
Faces,111,"[[ 1.  3.  9. ...  0.  0.  0.]
 [13.  1.  0. ... 14.  7.  6.]
 [16. 46. 42. ...  5.  0.  0.]
 ...
 [ 2. 33. 35. ...  4.  3.  2.]
 [ 5.  4.  1. ...  1.  1.  0.]
 [ 9. 52. 14. ...  0.  0.  2.]]"
hawksbill,274,"[[ 20.   3.   0. ...   2.   2.  11.]
 [ 11.   1.   0. ...   0.  13. 121.]
 [ 55.  14.   0. ...   0.   0.   2.]
 ...
 [ 19.   0.   0. ...  14.  46.  18.]
 [  0.   2.  12. ...   0.   0.   0.]
 [ 24.   7.   0. ...  38.  82.  64.]]"
hawksbill,92,"[[62. 12.  0. ...  2.  0.  1.]
 [74. 24.  1. ...  4.  2.  1.]
 [ 8.  4.  0. ...  1.  1.  2.]
 ...
 [13.  1.  0. ... 40.  4.  0.]
 [33.  1.  0. ...  0.  0.  0.]
 [ 6.  6.  4. ...  1.  0.  4.]]"
butterfly,67,"[[ 37.  89. 114. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   1.]
 [ 28.  20.   1. ...   0.   0.  32.]
 ...
 [  0.   1.   2. ...   1.   0.   3.]
 [ 13.   1.   1. ...   0.   1.   2.]
 [  0.   0.   0. ...   3.   0.   1.]]"
trilobite,221,"[[ 0.  0.  0. ...  1.  2. 51.]
 [51. 18.  0. ...  4. 10. 10.]
 [ 0.  0.  0. ...  6.  3.  4.]
 ...
 [ 5.  2.  5. ...  7. 12.  5.]
 [ 0.  0.  8. ... 15. 14. 37.]
 [ 0.  0.  0. ...  2.  1.  3.]]"
lobster,197,"[[  0.   0.  67. ...   0.   0.   2.]
 [  3.   3.  16. ...  27.  24. 126.]
 [ 95.  91.   5. ...   0.   0.  17.]
 ...
 [ 51.   7.   4. ...   6.   0.   4.]
 [  9.   3.   6. ...   1.   0.   0.]
 [  1.  28.  17. ...   0.   0.  16.]]"
laptop,81,"[[ 25.  14.   6. ...   1.   0.   6.]
 [  0.   0.   0. ... 136.   1.   0.]
 [ 85.  59.   6. ...   0.   0.   1.]
 ...
 [  0.   2.   7. ...   0.   0.   0.]
 [ 49.  24.  18. ...   3.   0.   0.]
 [ 39.   3.   1. ...   0.   0.   0.]]"
ibis,192,"[[ 28.  12.   0. ...   0. 150.  60.]
 [ 14.   0.   0. ...   0.   0.  10.]
 [ 21.   2.   0. ...   0.   0.   0.]
 ...
 [  1.   0.   0. ...  30.   5.   0.]
 [ 21.   0.   0. ...   1.   6.   9.]
 [ 38.   3.   0. ...  38.  52.   1.]]"
BACKGROUND_Google,107,"[[  0.  18. 136. ...   0.   0.   1.]
 [  0.  20. 126. ...   0.   0.   1.]
 [ 54.  30.   1. ...   0.   0.   0.]
 ...
 [  4.   4. 100. ...   3.   4.  23.]
 [  1.   0.  27. ...  17.   9.   6.]
 [  1.  45.  54. ...   0.   0.   0.]]"
Motorbikes,84,"[[  6.   0.   0. ...   0.   0.   1.]
 [ 25.  15.   1. ...   0.   0.   4.]
 [  0.   2.  44. ...   0.   1.   5.]
 ...
 [ 43.  25.   2. ...   0.  18. 101.]
 [  0.   0.   0. ...  17.  15.   1.]
 [  1.   0.   0. ...  13.   2.   0.]]"
brontosaurus,124,"[[  0.   0.   2. ...   0.   0.   3.]
 [ 75.  62.   0. ...   0.   0.   1.]
 [ 12.  61. 120. ...   0.   0.   0.]
 ...
 [ 34.   8.   0. ...   0.   0.   0.]
 [  9. 161.  13. ...   0.   0.   0.]
 [ 34.  24.  12. ...   0.   0.   0.]]"
Motorbikes,190,"[[ 20.   6.   7. ...   0.   0.   0.]
 [108.   0.   0. ...   0.   0.   0.]
 [ 88.   4.   1. ...   0.   0.   0.]
 ...
 [ 26.  13.   6. ...   0.   0.   0.]
 [  0.   1.   8. ...   0.   0.   0.]
 [  1.   1.   0. ...   0.   0.   1.]]"
BACKGROUND_Google,186,"[[ 38.  12.   4. ...   2.   4.  35.]
 [  9.  20.  14. ...   0.   0.   0.]
 [111.  33.   0. ...   0.   0.   0.]
 ...
 [ 36.  35.   1. ...   0.   0.  10.]
 [ 30.  20.   3. ...   2.   2.   5.]
 [ 46.  11.   1. ...   0.   0.   0.]]"
Leopards,91,"[[ 25.   4.   0. ...   4.   3.   3.]
 [ 29.   5.   0. ...   7.   9.   0.]
 [ 17.   2.   0. ...   1.   1.   0.]
 ...
 [  1.  14.  33. ...  11.   0.   0.]
 [  7.  19. 118. ...   3.   0.   0.]
 [  1.   0.   0. ...   0.   0.   0.]]"
joshua_tree,237,"[[ 1.  0.  8. ...  5.  0. 31.]
 [45. 36.  0. ...  0.  0.  0.]
 [14.  4.  0. ...  0.  0.  4.]
 ...
 [ 2.  4.  0. ...  0.  0.  0.]
 [26.  6.  1. ...  0.  7. 18.]
 [ 5.  1.  0. ... 50. 55. 16.]]"
snoopy,85,"[[12.  4.  6. ...  1. 30. 37.]
 [ 6.  4.  3. ... 11. 72. 13.]
 [ 0.  0.  6. ... 85.  7.  1.]
 ...
 [ 0.  0.  8. ...  4.  0.  0.]
 [ 0.  0.  1. ... 20. 19.  1.]
 [ 4.  0.  0. ...  0.  0.  0.]]"
airplanes,52,"[[41. 31.  1. ...  0.  0.  0.]
 [ 1.  0.  0. ...  0.  0.  0.]
 [28. 25.  0. ...  0.  0.  0.]
 ...
 [34.  0.  0. ...  0.  0.  0.]
 [ 4.  1. 68. ...  1.  2.  1.]
 [61.  0.  0. ...  0.  0.  0.]]"
Motorbikes,130,"[[ 67.  15.  37. ...   0.   0.   0.]
 [ 78.  23.   0. ...   0.   0.   1.]
 [104.  35.   1. ...   1.   1.   7.]
 ...
 [  9.   2.   3. ...   0.   0.  31.]
 [  4.   0.   0. ...  32.   0.   0.]
 [  0.   0.   0. ...  67.   7.   2.]]"
Faces,175,"[[64. 65. 11. ...  0.  0. 22.]
 [ 2.  0.  0. ... 56. 18. 16.]
 [25.  9.  8. ...  2.  0.  0.]
 ...
 [ 6.  5.  3. ...  0.  0.  0.]
 [ 5.  7.  0. ...  0.  0.  0.]
 [78. 31.  9. ...  0.  0.  0.]]"
Faces_easy,107,"[[  2.   0.   0. ...   0.   0.   3.]
 [  2.   0.   0. ...   3.   0.   2.]
 [  0.   0.   0. ...   9.  38.  55.]
 ...
 [ 12.  23. 110. ...  12.  59.  45.]
 [  5. 144.  71. ...   0.   0.   1.]
 [  1.  53.  33. ...   0.   0.   5.]]"
butterfly,97,"[[ 56.  18.  26. ...   6.  32.   5.]
 [  6.  55. 137. ...   5.  19.  18.]
 [  1.   3.  30. ...   1.   4.   3.]
 ...
 [ 17.  66.  38. ...   0.   0.  41.]
 [  0.   0.   0. ...   4.   0.   0.]
 [  0.   0.   0. ...   4.   0.   1.]]"
helicopter,135,"[[ 26.   0.   0. ...  10.  48.  54.]
 [ 15.  10.   6. ...   0.   0.   0.]
 [  1.   7. 105. ...  33.   2.   0.]
 ...
 [  1.   0.   0. ...  10.   0.   0.]
 [ 22.  16.   0. ...  21.  11.   1.]
 [ 41.  17.   9. ...   0.   0.   6.]]"
