obj_name,nb_kp,descriptors
obj35,6,"[[  0.   1.  13. 100.  23.   0.   0.   0.  83. 114.  20.  15.   7.   0.
    0.   0. 170. 134.   0.   0.   0.   0.   0.   0.  20.   7.   0.   0.
    0.   0.   0.   0.   0.   0.   2.  18.  49.   0.   0.   0. 109.  52.
    5.  14.  42.   1.   0.   3. 170.  93.   0.   0.   0.   0.   0.   7.
   55.   5.   0.   0.   0.   0.   0.   1.   0.   2.   9.  13.  31.   0.
    0.   0. 120.   4.   0.   6.  44.   5.   1.  47. 170.   6.   0.   0.
    0.   0.   0.  92.  51.   0.   0.   0.   0.   0.   0.   8.   0.   1.
    3.   9.  15.   0.   0.   1. 139.   0.   0.   3.  11.   0.   1.  68.
  170.   0.   0.   0.   0.   0.   0. 102.  20.   0.   0.   0.   0.   0.
    0.   6.]
 [  0.   0.   0.   1.   5.   0.   0.   0.   8.   9.   1.  16.  42.   0.
    0.   0.  42.  26.   1.   3.   3.   0.   0.   0.   2.   1.   0.   0.
    0.   0.   0.   0.   0.   0.   0.   7.  59.   3.   0.   0.  78.  53.
    7. 110. 184.  41.   1.   8. 184. 157.   6.  23.  36.   7.   1.  23.
   19.   5.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.  35.  14.
    0.   0.  55.   4.   0.   5. 184. 184.  20.  48. 184.  11.   0.   1.
   27.  45.  17. 151.  20.   0.   0.   0.   0.   0.   0.   5.   0.   0.
    0.   0.   2.   1.   0.   0.   2.   0.   0.   0.  17.  18.   1.   3.
   16.   0.   0.   0.   1.   4.   1.   8.   1.   0.   0.   0.   0.   0.
    0.   0.]
 [  0.   0.   0.   0.   1.   0.   0.   0.   1.   2.   1.  13.  16.   0.
    0.   0.  15.  11.   1.   4.   3.   0.   0.   0.   2.   1.   0.   0.
    0.   0.   0.   0.   0.   0.   0.   6.  15.   0.   0.   0.  26.  34.
   16. 181. 181.   5.   0.   2. 181. 176.  20.  63.  52.   2.   0.  11.
   41.  11.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.  26.   4.
    0.   0.  39.   6.   1.  36. 181. 108.   5.  33. 181.  27.   1.  11.
   71.  36.   6. 159.  46.   2.   0.   0.   0.   0.   0.   9.   0.   0.
    0.   0.   2.   1.   0.   0.   4.   0.   0.   0.  42.  16.   1.   6.
   44.   0.   0.   0.   6.   6.   1.  26.   4.   0.   0.   0.   0.   0.
    0.   2.]
 [ 43.   0.   0.   0.   1.   1.   1.  25. 131.  15.   0.   0.  15.  10.
    3.   8. 201.  55.   0.   0.   0.   0.   0.   0.  44.   8.   0.   0.
    0.   0.   0.   0.  53.   0.   0.   0.   2.   2.   0.  32. 133.   5.
    0.   0.  29.  16.   1.  12. 201.  34.   0.   0.   1.   1.   0.   3.
   77.   9.   0.   0.   0.   0.   0.   0.  46.   0.   0.   0.   2.   2.
    1.  37. 114.   0.   0.   0.  38.  14.   1.  16. 201.   6.   0.   0.
    2.   1.   0.  15.  91.   3.   0.   0.   0.   0.   0.   1.  24.   0.
    0.   0.   4.   3.   3.  46.  88.   0.   0.   2.  52.   8.   2.  17.
  201.   0.   0.   0.   2.   0.   0.  33.  63.   1.   0.   0.   0.   0.
    0.   4.]
 [ 48.   0.   0.   0.   6.   7.   2.  27.  95.  28.   0.   0.  56.  28.
    2.   6. 173.  87.   0.   0.   3.   0.   0.   0.  34.   7.   0.   0.
    0.   0.   0.   0.  65.   0.   0.   0.  13.   3.   1.  42.  94.  13.
    0.   5. 143.  11.   0.   8. 173.  48.   0.   1.  11.   0.   0.   3.
   68.   9.   0.   0.   0.   0.   0.   0.  37.   0.   0.   8.  27.   3.
    2.  69.  94.   3.   1.  34. 159.   3.   1.  17. 173.  10.   0.   2.
    9.   0.   0.  40.  58.   4.   0.   0.   0.   0.   0.   2.  10.   0.
    7.  84.  21.   0.   0.  26.  51.  31.  16. 118.  50.   0.   0.   3.
  159.  47.   3.   2.   1.   0.   0.   9.   7.   1.   0.   0.   0.   0.
    0.   0.]
 [  1.   1.  29.  72.   2.   0.   0.   0.  30.   5.  49. 145.  40.   0.
    4.  61.   8.   0.   0.  35.  21.  16.  45. 116.   0.   0.   0.   4.
   65.  14.  13.   8.  17.   4.  10.   6.   0.   0.   0.   1. 145.  19.
   22.  17.   1.   3.   3.  87.  55.   2.   0.   0.  92.  42.  14.  56.
    0.   0.   0.   2. 127.  15.   0.   0.  10.   0.   0.   0.   0.   0.
    4.   5. 145.  50.   1.   0.   1.  12.  54.  46.  68.  57.   9.   3.
   84.  57.   5.   5.   0.   0.   1.   0.  88.  72.   0.   0.   0.   0.
    0.   0.   0.   1.   7.   1.  13.  10.   0.   0.   0. 145. 145.  15.
    7.  44.  18.   3.   9. 145.  84.   2.   0.   5.   8.   6.  31.  77.
   16.   0.]]"
obj22,189,"[[ 0.  0.  0. ...  6.  4. 10.]
 [ 1.  0.  0. ...  6.  3. 18.]
 [ 0.  0.  0. ...  8.  1. 31.]
 ...
 [15.  0.  0. ...  1.  4. 22.]
 [ 0.  0.  0. ... 20. 11. 32.]
 [ 1.  0.  0. ...  8.  4.  3.]]"
obj38,169,"[[ 18. 125. 114. ...   0.   1.  14.]
 [  1.   3.  10. ...   6.   0.   1.]
 [ 30. 110.  29. ...  31.  37.  57.]
 ...
 [ 18.  70.  47. ...   0.   4.  48.]
 [ 21.  36.   5. ...   0.   0.   0.]
 [ 59. 143.  21. ...   0.   1.  39.]]"
obj60,270,"[[  3.  13.  77. ...  26.  82.  11.]
 [ 38.  13.   7. ... 119. 119.  13.]
 [ 51.  25.   1. ...  27.   8.   6.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...  77. 108.  30.]
 [  4.  11.  13. ...  19.  14.   5.]]"
obj31,151,"[[ 16.  11.  43. ...   0.   0.   0.]
 [  0. 146. 110. ...   0.   0.   1.]
 [  0.  33.  90. ...   0.   0.   1.]
 ...
 [  4.  16.   4. ...   0.   0.  10.]
 [  2.   6.  56. ...  25.  54.   2.]
 [  5.  14.   0. ...   0.   0.   0.]]"
obj9,377,"[[ 26.  95.  20. ...   0.   0.   0.]
 [  0.  25.  28. ...  33.   3.   0.]
 [  0.   0.   0. ...   0.   0.   5.]
 ...
 [  0.   0.   0. ...  22.  17.  40.]
 [ 77.  26.  33. ...   0.   0.   1.]
 [ 18. 121.  34. ...  30.  12.   7.]]"
obj45,146,"[[  9.   0.   0. ...  81.  42.   2.]
 [ 21.   3.   1. ... 144.  66.   5.]
 [  7.   8.   6. ...   7.  22.  17.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [  0.   1.   1. ...  80.   1.   0.]
 [ 35.   0.   0. ...   4.  46.  31.]]"
obj84,48,"[[  8.  14.  21. ...   0.   0.   0.]
 [ 65.  61.   0. ...   0.   0.   1.]
 [ 75.  14.   0. ...   9.  29.  11.]
 ...
 [  0.   4.  10. ...   0.   0.   2.]
 [ 48.  19.   0. ...   0.   0.   1.]
 [  1. 145. 113. ...   0.   0.   0.]]"
obj90,40,"[[124.  85.   0. ...   0.   0.   0.]
 [  1.   1.   0. ...   0.   0.   2.]
 [ 57.  87.  42. ...   0.   4.   3.]
 ...
 [  0.   4.  20. ...  11.  42.   3.]
 [  0.  58.  71. ...   1.   6.  22.]
 [  0.   0.   2. ...  18.  65.   0.]]"
obj16,92,"[[  2.   0.   0. ...   0.   0.   1.]
 [  9. 153.  74. ...   0.   0.   0.]
 [ 60.  78.   0. ...   0.   0.   6.]
 ...
 [ 81.  16.   0. ...   0.   0.   0.]
 [  1.  24.  54. ...   0.   0.   0.]
 [  3.  65.  81. ...   0.   0.   0.]]"
obj13,284,"[[  3.  38.   3. ...  65.  68.  35.]
 [  4.  11.  13. ...  11.  12.  66.]
 [  1.   0.   0. ...  11.   4.   0.]
 ...
 [  7.   2.   4. ...   0.   0.   1.]
 [  0.   0.   0. ...  55.  34.  90.]
 [  0.   0.   0. ...  60. 117.  92.]]"
obj82,404,"[[  5.  24.   1. ...   0.   0.   2.]
 [ 37.  46. 105. ...  10.   5.   3.]
 [ 37.  35.  96. ...   0.   0.   9.]
 ...
 [ 49.   9.   4. ...  34.  57.  35.]
 [  6.   6.   1. ...   2.   6.   3.]
 [  2.  27.  63. ...   2.  12.  24.]]"
obj34,25,"[[45.  6.  0. ...  0.  0.  4.]
 [17.  4.  0. ... 29. 17. 28.]
 [ 5. 65. 87. ...  0.  0.  0.]
 ...
 [ 1.  0.  0. ...  1.  0.  0.]
 [ 6.  0.  0. ... 10.  0.  0.]
 [ 0.  0.  0. ... 18.  0.  0.]]"
obj31,93,"[[ 2.  2.  8. ...  0.  0.  0.]
 [49.  1.  0. ...  0.  0.  0.]
 [11.  1.  4. ...  0.  0.  0.]
 ...
 [20. 41. 15. ...  0.  0.  0.]
 [ 0.  1. 11. ...  0.  1.  3.]
 [ 0. 60. 67. ...  0.  0.  6.]]"
obj91,54,"[[38. 27.  0. ...  0.  0.  0.]
 [ 0.  3. 89. ...  0.  0.  1.]
 [73. 49.  8. ...  4.  0.  5.]
 ...
 [ 0.  5. 95. ...  1.  0.  0.]
 [ 3.  4.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  1.  1.  0.]]"
obj76,28,"[[  2.  14.   7. ...   1.   0.   0.]
 [  9.   0.   0. ...   0.   1.   1.]
 [  0.   0.   0. ...   0.   0.   1.]
 ...
 [  3.   3.   2. ...   0.   8. 129.]
 [  2.   0.   1. ...   0.   7.  54.]
 [ 35.  12.  47. ...   0.   0.   1.]]"
obj39,341,"[[32.  3.  0. ...  9.  3.  5.]
 [ 1.  0.  0. ...  7. 10. 10.]
 [ 5.  5.  0. ...  3.  2.  3.]
 ...
 [ 5. 10. 12. ...  0.  0.  1.]
 [ 1.  0.  0. ... 16. 88. 77.]
 [ 0.  0.  0. ... 27. 31. 47.]]"
obj72,263,"[[  6.  83. 121. ...  23. 121.  87.]
 [  3.   6.   6. ...  76. 116.   7.]
 [  2.  17.   8. ...   1.   1.   1.]
 ...
 [  1.   1.   8. ...  10.   5.   7.]
 [ 62.  89.  15. ...   0.   0.   0.]
 [  0.   0.   0. ...  53.  26.  16.]]"
obj95,332,"[[ 19.   0.   0. ...  15.   0.   0.]
 [ 84.  26.   0. ...   8.  26.   8.]
 [  0.   0.   0. ...   8.   3.   0.]
 ...
 [  1.   0.   0. ...   2.  51.  46.]
 [  4.  92. 117. ...   0.   0.   0.]
 [ 15.  22.   4. ...  52.  39.  17.]]"
obj46,86,"[[ 35.   7.   0. ...   0.   2.   1.]
 [  0.   0.   0. ...  45.  11.   0.]
 [  5.   1.   0. ...   6.   1.   0.]
 ...
 [  0.  25. 129. ...   2.   0.   0.]
 [ 59.  20.   1. ...  23.   1.   1.]
 [ 34.   3.   0. ...  46.   5.   0.]]"
obj96,192,"[[ 0.  2. 16. ...  0. 10. 13.]
 [42. 21.  7. ...  0.  0.  0.]
 [ 1.  7. 22. ...  0.  1. 90.]
 ...
 [13.  1.  0. ... 29. 70. 22.]
 [ 0.  0.  0. ... 31. 25.  5.]
 [82. 43.  6. ...  0.  0.  0.]]"
obj60,260,"[[ 65.  76.  51. ...   0.   0.   0.]
 [  0.   0.   0. ...   8.   9.  16.]
 [  1.  29.  19. ...   0.   0.   0.]
 ...
 [ 53. 123.  17. ...   0.   0.   0.]
 [ 54.  31.  20. ...  17.   5.   0.]
 [ 10.  39.  47. ...   0.   0.   0.]]"
obj82,448,"[[22.  2.  2. ...  0.  0.  0.]
 [59.  1.  0. ...  0.  0.  0.]
 [33. 34. 35. ...  0.  0.  0.]
 ...
 [25. 60. 17. ...  0.  0.  0.]
 [11. 12. 11. ...  0.  0.  0.]
 [ 6.  7. 37. ...  0.  0.  1.]]"
obj5,213,"[[ 0.  0.  0. ...  3.  0.  7.]
 [ 0.  0.  0. ... 20.  2. 36.]
 [ 0.  0.  0. ... 13. 13. 12.]
 ...
 [69.  0.  0. ...  4.  4.  9.]
 [22.  0.  0. ... 15.  7. 11.]
 [ 1.  0.  0. ...  0.  0. 24.]]"
obj43,334,"[[ 70. 139.   6. ...   0.   0.   0.]
 [ 42.  10.   0. ...   0.   0.   1.]
 [  0.  29. 108. ...   0.   0.   5.]
 ...
 [  2.   5.  16. ...   0.   0.   0.]
 [ 53.  44.   8. ...   0.   0.   5.]
 [ 64.  31.  13. ...   0.   0.   3.]]"
obj58,360,"[[ 1.  0.  0. ... 10.  5.  9.]
 [ 1.  0.  0. ...  0.  0.  4.]
 [ 2.  0.  0. ...  7.  3.  6.]
 ...
 [ 7.  0.  0. ...  1.  0.  9.]
 [ 1.  0.  0. ...  3. 20. 18.]
 [ 0.  0.  0. ...  3. 42. 40.]]"
obj82,418,"[[  4.  23.   9. ...   3.   3.  23.]
 [  0.   0.   0. ...   4.  14. 103.]
 [ 11.  17.   8. ...  53.  44.  35.]
 ...
 [  7.   9.  47. ...  14.   4.  17.]
 [ 41.  11.  22. ...   0.   0.  13.]
 [  4.   7.   9. ...  47.  11.   9.]]"
obj9,71,"[[ 70.   4.   0. ...   0.   0.   0.]
 [ 36.  65.  36. ...   0.   0.   0.]
 [ 62.   6.   1. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...  27. 171. 171.]
 [  0.   1.  98. ...   0.   0.   0.]
 [ 32.   5.   2. ...   4.   0.   0.]]"
obj87,89,"[[  0.  30.  47. ...   0.   0.   9.]
 [  5. 104.  68. ...   0.   0.   0.]
 [ 11.   1.   0. ...   0.   0.   0.]
 ...
 [ 26.   4.   0. ...   0.   0.  33.]
 [ 84.  39.   0. ...   2.   1.   8.]
 [  1.   0.   2. ...   0.   0.   1.]]"
obj62,112,"[[19.  8.  0. ...  0.  0.  5.]
 [15.  0.  1. ...  0.  0.  8.]
 [ 4. 18. 17. ...  0.  0. 10.]
 ...
 [ 1.  6.  7. ...  0.  0.  7.]
 [ 6. 53. 26. ...  0.  0.  4.]
 [35. 26.  8. ...  0.  0.  0.]]"
obj30,222,"[[ 0.  0.  0. ... 60.  2. 23.]
 [ 0.  0.  1. ...  1.  1.  5.]
 [12. 18. 27. ...  0.  1.  3.]
 ...
 [ 0.  0. 14. ...  1.  0.  0.]
 [65. 13.  0. ...  5.  0.  2.]
 [44. 77. 14. ...  0.  0.  0.]]"
obj67,312,"[[  0.   0.   0. ...  30.  28.   5.]
 [ 22.   3.   0. ...  23.  14.   3.]
 [  0.   0.   0. ...  16.  11.  36.]
 ...
 [  1.  28.  27. ...   0.   0.   0.]
 [103. 103.  19. ...  19.  45.  39.]
 [125. 125.  21. ...   0.   0.   0.]]"
obj87,69,"[[ 29.  94.  11. ...   0.   0.   1.]
 [  0.   2.   4. ...  14.  97.  23.]
 [  9.  15.  31. ...   0.   0.   3.]
 ...
 [ 29.  29.   0. ...   0.   4. 105.]
 [  3.   4.   3. ...   0.   0.   0.]
 [  2.   0.   6. ...   0.   0.   0.]]"
obj41,357,"[[34. 48. 69. ...  0.  0.  0.]
 [25. 12.  5. ...  0.  0.  0.]
 [29. 91. 29. ...  0.  0.  0.]
 ...
 [21.  5.  1. ...  0.  0.  0.]
 [16.  6. 12. ...  0.  0.  0.]
 [35.  8.  7. ...  0.  0.  0.]]"
obj46,87,"[[ 65. 139.  43. ...   0.   0.   0.]
 [  0.   1.   8. ...   0.   0.   4.]
 [ 83. 134.  10. ...   0.   0.   1.]
 ...
 [  4.   3.   1. ...   0.   0.   0.]
 [  0.   9.  23. ...   0.   0.  14.]
 [  3.  31.  38. ...   0.   0.   3.]]"
obj93,55,"[[ 72.   0.   0. ...   0.   0.   3.]
 [  0.   1.  47. ...   1.   3. 117.]
 [  3.   1.   4. ...   0.   0.   0.]
 ...
 [  8.   5.  31. ...   3.   1.   2.]
 [  1.   1.   2. ...   0.   0.  26.]
 [ 89.   0.   0. ...   0.   0.   0.]]"
obj89,87,"[[  0.   0.   0. ...  36.  15.   7.]
 [ 37.   0.   0. ... 121.  27.   5.]
 [  0.   0.   0. ... 105. 112.  14.]
 ...
 [ 27.   9.   2. ...   5.   0.   0.]
 [ 30.   0.   0. ...   5.   1.  86.]
 [ 24.   1.   0. ...   8.   4. 131.]]"
obj57,312,"[[27. 12.  3. ...  0.  0.  0.]
 [57.  3.  9. ...  0.  0.  0.]
 [23.  3.  7. ...  0.  0.  0.]
 ...
 [19.  2.  6. ...  0.  0.  3.]
 [23. 25. 13. ...  0.  0.  0.]
 [ 9.  4.  1. ...  0.  0.  0.]]"
obj86,25,"[[  4. 134. 134. ...   0.   0.   0.]
 [ 55.  82.  32. ...   0.   0.   0.]
 [ 98.  64.   0. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [  8.   9.   0. ...   0.   0.   1.]
 [ 24.  13.  16. ...   0.   0.  11.]]"
obj44,261,"[[13. 31. 15. ...  0.  0.  1.]
 [ 0.  0.  6. ...  0.  0.  5.]
 [20.  7.  2. ... 89.  0.  1.]
 ...
 [ 3.  3.  8. ...  0.  0.  0.]
 [ 0.  3.  2. ... 12.  0.  1.]
 [ 5.  5. 29. ...  0.  0.  0.]]"
obj1,76,"[[ 0.  0.  2. ...  0.  0.  1.]
 [ 0.  0. 59. ...  0.  0.  0.]
 [ 0.  0. 15. ...  0.  0.  1.]
 ...
 [ 1.  5. 12. ...  0.  0.  0.]
 [ 7. 17. 21. ...  0.  0.  0.]
 [ 3. 11.  2. ...  0.  0.  0.]]"
obj34,40,"[[ 6. 10. 45. ...  0.  0.  4.]
 [72. 10.  8. ... 47.  4.  9.]
 [16.  3.  1. ...  0.  1. 46.]
 ...
 [ 9.  1.  0. ...  6.  0.  0.]
 [43. 25.  2. ...  0.  0. 14.]
 [ 1.  0.  0. ...  4.  0.  0.]]"
obj25,386,"[[ 0.  0.  0. ...  0.  0.  6.]
 [ 9.  3.  4. ...  0.  0.  0.]
 [ 8. 12. 13. ...  0.  0.  0.]
 ...
 [ 3. 22. 11. ... 25.  3.  5.]
 [ 0.  0.  0. ... 84. 55. 42.]
 [60. 82. 21. ...  2.  1. 11.]]"
obj92,54,"[[  5.   0.   0. ...   1.   0.  76.]
 [  0.   0.   0. ...  39.   3.   1.]
 [  1.   1.   0. ...   9.  26.  11.]
 ...
 [  0.   0.   1. ...   0.   0.   0.]
 [ 52.   1.   0. ...   2.   0.   7.]
 [ 67.   1.   0. ...   0. 117.  63.]]"
obj94,7,"[[  0.   0.   0.   5. 131.  18.   0.   0.   2.  15.  24.  71.  42.   1.
    0.   0.  83.  92.  26.  17.   1.   0.   0.   0.  49.  64.  18.   2.
    0.   0.   0.   0.   0.   0.   0.   3. 131.  49.   0.   0.  21.  15.
   12.  91. 131.  15.   1.   3. 131.  88.  17.  27.  17.   2.   1.   9.
   87.  58.  14.   7.   1.   0.   0.   0.   0.   0.   0.   0. 131.  80.
    0.   0.  13.   0.   0.   5. 131. 129.  27.  21. 131.   4.   1.   2.
   12.  22.  28.  79.  42.  47.   7.   6.  12.  15.   3.   2.   0.   0.
    0.   0. 126.  70.   0.   0.   0.   0.   0.   0.  85. 100.  16.   4.
   26.   0.   0.   0.   1.  15.  21.  34.  22.   4.   0.   0.   1.  13.
    8.   6.]
 [  2.  14.   9.   6.  22.   4.   0.   0.   1.  14.  21.  35.  27.   0.
    0.   0.  84.  96.  16.   5.   0.   0.   0.   0. 130.  68.   0.   0.
    0.   0.   0.   0.  12.  14.   2.   2.  43.  48.   7.   6.  12.  21.
   28.  81. 132.   3.   1.   2. 132. 125.  28.  21.  13.   0.   0.   6.
  132.  76.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  90.  57.
   14.   7.  17.   2.   1.  10. 132.  85.  17.  28. 132.  14.   1.   3.
   20.  14.  12.  94. 132.  45.   0.   0.   0.   0.   0.   4.   0.   0.
    0.   0.  51.  62.  17.   2.   1.   0.   0.   1.  84.  90.  27.  17.
   43.   1.   0.   0.   2.  13.  24.  71. 132.  16.   0.   0.   0.   0.
    0.   5.]
 [  0.   0.   2. 133.  34.   3.   0.   0.   8.  28.  29. 115.  33.   5.
    0.   0. 121. 100.   9.   4.   1.   0.   0.   0.  43.  19.   0.   1.
    1.   0.   0.   0.   9.   1.   0.  76.  70.  23.   6.   6.  24.  26.
    9.  25. 133.  68.   4.   4. 133.  94.   6.   6.  16.   4.   1.   7.
  121.  20.   0.   1.   1.   0.   0.   1.  53.  28.   5.  34.  46.   8.
    1.   5.  29.   6.   1.   5. 133.  89.  10.  21. 133.   5.   0.   0.
   19.  21.   9.  96. 117.   2.   0.   0.   0.   0.   0.  14.  52.  66.
   11.  26.  30.   2.   0.   1.  20.  16.   5.  21.  66.  13.   5.  29.
  126.   0.   0.   0.   4.   5.   4. 112.  49.   0.   0.   0.   0.   0.
    0.  19.]
 [  0.   0.   0.  18.  22.   0.   0.   0.   1.   1.   4. 137.  90.   0.
    0.   0.  40.   9.  12.  84.  16.   3.   3.  22.  12.   1.   1.   6.
   69.  37.   9.  21.   0.   0.   0.  34.  89.   1.   0.   1.  17.  10.
    9. 137. 137.   1.   0.   1. 137.  35.  13.  41.  26.   2.   1.  22.
   37.   2.   1.   7.  81.  27.   8.  36.   1.   0.   0.  15. 137.   6.
    0.   1.  23.   2.   1.  36. 137.  46.   7.  13. 137.  31.   5.   8.
   21.  12.   6.  37.  41.  12.   5.  12.  18.   1.   2.  90.   0.   0.
    0.   2.  71.   8.   0.   0.   3.   0.   0.   2. 115.  57.  21.  17.
   38.   5.   0.   0.   2.  10.  47. 137.  16.   2.   0.   0.   0.   0.
    9. 137.]
 [  0.   0.   0.  24.  96.   3.   0.   0.   0.   3.  13.  75.  50.   0.
    0.   0.  36.  41.  24.  19.   1.   0.   0.   0.  67.   7.   0.   0.
    0.   0.   0.   7.   0.   0.   0.  48. 135.   1.   0.   0.  12.  16.
   18. 135. 135.   0.   0.   0. 135.  66.  20.  26.   7.   0.   0.   7.
  106.   2.   0.   0.   0.   0.   0.  25.   0.   0.   0.  53. 135.   0.
    0.   0.  41.   3.   1.  44. 135.   3.   0.   6. 135.   8.   1.   5.
   17.   1.   0.  45. 100.   0.   0.   0.   0.   0.   0.  52.   0.   0.
    0.  22. 113.   1.   0.   0.  31.   0.   0.   4. 135.  20.   4.  18.
  135.   0.   0.   0.   7.   3.   2.  77.  71.   0.   0.   0.   0.   0.
    0.  49.]
 [  0.   0.   0.  16. 134.   2.   0.   0.  25.  20.   3.  20. 134.   9.
    0.   0. 134.  59.   2.   2.   7.   0.   0.   0. 131.   5.   0.   0.
    0.   0.   0.   4.   0.   0.   0.  17. 134.   5.   0.   0.  26.   8.
    0.   2. 134.  47.   1.   3. 134.  40.   0.   0.  22.   7.   1.  12.
  134.   5.   0.   0.   0.   0.   0.  10.   0.   0.   0.   8. 111.   8.
    0.   0.   8.   0.   0.   0. 134. 101.  16.  15. 134.   1.   0.   0.
   10.  25.  19.  85. 134.   9.   0.   0.   0.   0.   0.   8.   0.   0.
    0.   1.  64.   8.   0.   0.   0.   0.   0.   0.  46.  53.  16.   7.
   43.   0.   0.   0.   1.   9.  18.  52.  89.   7.   0.   0.   0.   0.
    0.   7.]
 [  0.   9.   7.   6.  76.  65.   0.   0.  78.  21.   0.   2.  52.  38.
    1.   1. 159.  70.   0.   0.   0.   0.   0.   0.  30.   6.   0.   0.
    0.   0.   0.   0.   1. 104.  67.  32.  46.   5.   0.   0.  68.  18.
   11.  40.  83.   5.   0.   1. 159.  45.   1.   1.   1.   0.   0.   4.
   65.   4.   0.   0.   1.   2.   0.   2.  20. 159.  61.   7.   2.   0.
    0.   1.  95.  43.  45.  24.  13.   0.   0.   9. 159.   5.   0.   1.
    1.   0.   0.  47.  65.   0.   0.   0.   3.   6.   1.   9.  28.  34.
    3.   0.   0.   2.  15.  15. 144.  30.   4.   0.   0.   0.   1.  76.
  159.   1.   0.   0.   0.   0.   0. 125.  28.   0.   0.   0.   2.   4.
    1.  12.]]"
obj22,184,"[[ 1.  0.  0. ...  8.  5. 12.]
 [ 2.  0.  0. ...  0.  0.  0.]
 [23.  0.  0. ...  6.  3. 15.]
 ...
 [ 0.  0.  0. ...  1.  0. 21.]
 [18.  4.  0. ... 47.  2.  7.]
 [ 0.  0.  0. ...  4. 23. 54.]]"
obj69,55,"[[100.  65.   6. ...   0.   0.   3.]
 [  5. 143.  99. ...   2.   0.   0.]
 [ 10. 118.  59. ...   0.   2.   4.]
 ...
 [  4.   1.   4. ...   0. 144.  53.]
 [  0.   0.   0. ...   0. 105. 122.]
 [  2.   4.   2. ...   0.   0.   0.]]"
obj61,108,"[[  2.   0.   0. ...  55.  58.  90.]
 [  2.   1.   0. ...  12.   2.  12.]
 [ 32.   0.   0. ...  11.  19.   5.]
 ...
 [101.  15.   0. ...  22.   1.   1.]
 [ 38.   1.   0. ...   7.   2.  17.]
 [ 54.   2.   0. ...  13.   3.  27.]]"
obj91,36,"[[ 63.  11.  30. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   6.]
 ...
 [ 29. 147.  13. ...   0.   0.   0.]
 [ 26. 146.  13. ...   0.   0.   0.]
 [  0.   3.  49. ...   0.  82. 133.]]"
obj5,219,"[[ 1.  0.  0. ... 14.  5.  8.]
 [ 1.  0.  0. ... 11.  9.  6.]
 [ 1.  0.  0. ... 22.  7. 11.]
 ...
 [ 0.  0.  0. ...  0.  1.  1.]
 [ 0.  0.  0. ... 19. 19. 26.]
 [ 0.  0.  0. ...  4. 59. 93.]]"
obj96,251,"[[35.  9.  0. ... 40.  1.  0.]
 [ 3.  1.  1. ...  0. 19. 39.]
 [31.  5.  0. ...  0. 17. 61.]
 ...
 [ 2.  0.  0. ... 29. 24.  8.]
 [ 0.  1.  0. ... 64.  0.  0.]
 [49.  6.  1. ...  0.  0.  0.]]"
obj78,272,"[[ 89. 120.  52. ...   0.   0.   0.]
 [ 10.  26.   9. ...   0.   0.   0.]
 [  6.  25. 115. ...  30.  18.   1.]
 ...
 [  8.  31.  16. ...   0.   0.   0.]
 [  0.   0.   0. ...  42.  11.   7.]
 [  9.   8.  18. ...   0.   0.   0.]]"
obj7,39,"[[ 27. 139.  59. ...   0.   0.   0.]
 [ 57.   1.   0. ...   0.   0.   5.]
 [ 59.   8.   2. ...   0.   0.   2.]
 ...
 [ 16.   0.   0. ...   0.   0.   0.]
 [  2.  54.  68. ...   0.   0.   5.]
 [ 14.  65.  53. ...   0.   0.   0.]]"
